date,time,temp,weather,planting,yr_restored,burn_stat,trap_num,tag_num,capture_type,species,sex,age,female_cond,Weight_g,tl_mm,rhf_mm,bl_mm,notes,Initials
8/13/2019,7:53AM,71,Overcast,SF,2001,B*,B1,,T,,,,,,,,,,"HJ, ER, AB, AM"
8/13/2019,7:53AM,71,Overcast,SF,2001,B*,E1,,T,,,,,,,,,,"HJ, ER, AB, AM"
8/13/2019,7:53AM,71,Overcast,SF,2001,B*,D3,,TNC,,,,,,,,,,"HJ, ER, AB, AM"
8/13/2019,7:53AM,71,Overcast,SF,2001,B*,C3,,TNC,,,,,,,,,,"HJ, ER, AB, AM"
8/13/2019,7:53AM,71,Overcast,SF,2001,B*,E4,,TNC,,,,,,,,,,"HJ, ER, AB, AM"
8/13/2019,7:53AM,71,Overcast,SF,2001,B*,A1,,TNC,,,,,,,,,,"HJ, ER, AB, AM"
8/13/2019,7:53AM,71,Overcast,SF,2001,B*,A2,,TNC,,,,,,,,,,"HJ, ER, AB, AM"
8/13/2019,7:53AM,71,Overcast,SF,2001,B*,C2,,TNC,,,,,,,,,,"HJ, ER, AB, AM"
8/13/2019,7:53AM,71,Overcast,SF,2001,B*,B2,,TNC,,,,,,,,,,"HJ, ER, AB, AM"
8/14/2019,7:57AM,68,Cloudy,MUR,C,B,B2,,N,I.tri,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,MUR,C,B,E2,,N,I.tri,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,MUR,C,B,B5,3103,R,P.man,F,A,P,33,49,15,53.5,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,MU,1986.5,NB,A2,,TNC,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,MU,1986.5,NB,A1,2352,N,P.leu,M,A,,37,75,18,63,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,MU,1986.5,NB,E1,7650,N,P.leu,F,A,PL,35,78,17,58,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,MU,1986.5,NB,C1,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,WH,1992,B,,,No Captures,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,WH,1992,B,B1,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,WH,1992,B,D3,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,FC,2006.5,NB,,,No Captures,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,FC,2006.5,NB,C3,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,FC,2006.5,NB,D5,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCE,2002.5,B,C5,3011,R,P.man,M,A,,30,51,14.5,49.5,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCE,2002.5,B,B3,7662,N,P.man,M,A,,26,48,14.5,48,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCE,2002.5,B,A2,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCE,2002.5,B,B1,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCE,2002.5,B,B5,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCE,2002.5,B,D3,,TNC,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TC,2002.5,B,C3,7654,R,P.man,M,A,,32,52.5,15.5,54,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TC,2002.5,B,E1,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TC,2002.5,B,C1,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TC,2002.5,B,D2,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCR,C,NB,,,No Captures,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCR,C,NB,C5,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCR,C,NB,B5,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCR,C,NB,B2,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCR,C,NB,A4,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCR,C,NB,E1,,T,,,,,,,,,,"JF, HJ, SN"
8/14/2019,7:57AM,68,Cloudy,TCR,C,NB,A3,,TNC,,,,,,,,,,"JF, HJ, SN"
8/15/2019,8:19AM,65,Sunny,MU,1986.5,NB,A2,2352,R,P.leu,M,A,,37,75,18,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,MU,1986.5,NB,D1,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,MU,1986.5,NB,D2,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,MU,1986.5,NB,E1,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,WH,1992,B,,,No Captures,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,WH,1992,B,A1,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,WH,1992,B,B1,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,MUR,C,B,B3,,N,I.tri,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,MUR,C,B,B5,7717,N,P.man,F,A,,28,60,21,53,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,MUR,C,B,B4,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,MUR,C,B,D5,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,MUR,C,B,E4,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,MUR,C,B,C1,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,MUR,C,B,C2,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,MUR,C,B,C4,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,FC,2006.5,NB,A5,,N,I.tri,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,FC,2006.5,NB,E5,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TCE,2002.5,B,D4,7722,N,R.meg,M,A,,21,65,16,48,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TCE,2002.5,B,D5,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TC,2002.5,B,C2,,TNC,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TC,2002.5,B,D4,7654,R,P.man,M,A,,32,52.5,15.5,54,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TC,2002.5,B,E2,7662,R,P.man,M,A,,26,48,14.5,48,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TC,2002.5,B,C4,2386,R,P.man,F,A,PL,33,57.5,18,64,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TC,2002.5,B,A5,7696,N,P.man,F,A,P,28,50,17.5,55,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TC,2002.5,B,B4,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TC,2002.5,B,B3,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TCR,C,NB,B4,2357,N,P.man,F,A,PL,43,60,17,62,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TCR,C,NB,C1,,N,I.tri,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TCR,C,NB,B1,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TCR,C,NB,B5,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TCR,C,NB,A4,,T,,,,,,,,,,"TD, JF, BS"
8/15/2019,8:19AM,65,Sunny,TCR,C,NB,A3,,T,,,,,,,,,,"TD, JF, BS"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,A2,,E,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,D2,,N,I.tri,M,J,,105,105,26,95,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,C2,2935,N,P.man,M,A,,29,48,14.5,55,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,B5,7717,R,P.man,F,A,,28,60,21,53,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,C5,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,E4,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,C1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,A1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,D5,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,C4,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,D4,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,B4,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,E5,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MUR,C,B,C3,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MU,1986.5,NB,A2,7655,N,P.leu,F,A,PL,39,76,18,68,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MU,1986.5,NB,A1,7693,N,P.leu,M,A,,32,72,18.5,59,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MU,1986.5,NB,B1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MU,1986.5,NB,E1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,MU,1986.5,NB,D1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,WH,1992,B,A1,2960,R,P.leu,F,A,PL,36,71,18.5,62,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,WH,1992,B,B1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,FC,2006.5,NB,D5,7680,N,M.och,F,A,L,48.5,34,14.5,87,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,FC,2006.5,NB,D4,7673,N,M.och,F,J,,23,24,14,54,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,FC,2006.5,NB,B5,,TNC,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,FC,2006.5,NB,C5,2390,N,R.meg,F,A,L,18,63,14,40,ID?,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,FC,2006.5,NB,C3,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,FC,2006.5,NB,A3,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,FC,2006.5,NB,B5,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,FC,2006.5,NB,A4,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,FC,2006.5,NB,C4,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,FC,2006.5,NB,E5,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,C3,,,B.brev,,,,21,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,C1,,,S.cin,,,,13,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,B3,6889,N,P.man,F,J,,17,41,16,49,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,C4,3011,R,P.man,M,A,,30,51,14.5,49.5,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,A5,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,A4,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,A3,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,A2,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,A1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,B1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,D1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,B4,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,E1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCE,2002.5,B,E2,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TC,2002.5,B,C1,2998,R,P.man,M,A,,31,51,15.5,58,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TC,2002.5,B,D5,2386,R,P.man,F,A,PL,30,56,16,59,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TC,2002.5,B,A4,7682,N,P.man,F,A,PL,28,59,15,58,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TC,2002.5,B,C4,7733,N,P.man,M,A,,28,53,16,55,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TC,2002.5,B,C3,7654,R,P.man,M,A,,32,52.5,15.5,54,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TC,2002.5,B,E3,,TNC,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TC,2002.5,B,A5,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TC,2002.5,B,E5,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TC,2002.5,B,D3,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,C5,7676,N,P.man,M,A,,17,63,15,48,ID?,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,E2,7726,N,P.leu,F,A,,27,72,19,54,Ticks,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,B3,2357,R,P.man,F,A,PL,43,60,17,62,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,A3,7730,N,P.man,M,A,,25.5,59,16,56,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,A2,6902,N,P.man,M,A,,27.5,54,15,57,Tick,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,B1,TNC,,,,,,,,,,Squirrel tail,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,C4,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,C3,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,A1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,A5,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,B5,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,A4,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,E5,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,E1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,D2,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/16/2019,7:57AM,63,Cloudy,TCR,C,NB,C1,,T,,,,,,,,,,"HB, JF, HJ, AK"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,B5,7717,R,P.man,F,A,,28,60,21,53,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,D4,,,I.tri,,,,172,,,,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,C3,2935,R,P.man,M,A,,29,48,14.5,55,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,C2,,,I.tri,,,,181,,,,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,B1,,,I.tri,,,,117,,,,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,A5,,TNC,,,,,,,,,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,B4,,TNC,,,,,,,,,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,B3,,TNC,,,,,,,,,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,E4,,TNC,,,,,,,,,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,A4,,TNC,,,,,,,,,Kicked by BISON,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,B4,,TNC,,,,,,,,,Kicked by BISON,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,D5,,T,,,,,,,,,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,D2,,T,,,,,,,,,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MUR,C,B,C1,,T,,,,,,,,,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MU,1986.5,NB,E3,,N,I.tri,,,,93,,,,,"AB, ER, TD, AM"
8/17/2019,7:53AM,65,Overcast,MU,1986.5,NB,E2,7650,R,P.leu,F,A,PL,35,78,17,58,,"AB, ER, TD, AM"
